GEOID20,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
4013000120,2862,2467,209,33,0,142,0,2495,2165,186,29,0,118,0,2824,2254,224,90,51,191,5,2310,1899,166,59,39,130,3,2310,1899,166,48,106,5,2,6,78
4013000741,4614,4252,113,151,0,25,0,3996,3809,53,110,0,18,0,4892,4261,260,94,77,174,12,4344,3848,196,71,56,132,7,4344,3848,196,55,94,16,2,19,114
4013000292,5865,4786,427,256,216,142,54,3642,3092,237,101,111,64,10,5676,4433,657,182,132,232,28,3911,3154,385,100,84,143,23,3911,3154,385,73,112,5,14,15,153
4013000128,2480,1774,361,73,137,179,2,1904,1512,243,37,48,66,0,2694,1786,482,177,133,163,13,2172,1513,339,126,84,123,8,2172,1513,339,89,101,20,3,6,101
4013000420,12830,8000,3582,561,159,386,14,7945,5763,1435,355,19,297,15,13349,8439,2770,1146,462,629,110,9345,6238,1735,678,287,398,70,9345,6238,1735,537,260,69,35,28,443
4013000629,1745,1585,118,0,10,29,0,1454,1389,34,0,9,4,0,1915,1653,146,36,38,33,3,1706,1530,83,21,24,26,2,1706,1530,83,17,19,2,0,4,51
4017000034,1996,16,0,0,1980,0,0,1589,16,0,0,1581,0,0,2230,12,13,19,2203,4,9,1621,11,8,8,1600,2,1,1621,11,8,0,1,1579,0,0,22
4013000716,4285,3645,323,1,0,294,25,3481,3105,192,0,1,215,3,4824,4042,355,116,104,231,28,4108,3568,212,83,71,172,24,4108,3568,212,71,125,8,8,5,111
4013000590,3845,3605,90,150,0,0,0,3739,3500,71,148,0,0,0,3657,3369,112,66,44,46,2,3635,3367,104,63,35,41,0,3635,3367,104,57,33,12,0,9,53
4013000033,4307,3342,408,237,29,350,26,3098,2615,238,136,15,58,14,5487,3959,821,325,154,274,21,4397,3321,550,227,106,191,12,4397,3321,550,177,143,35,4,13,154
4013000237,6233,4542,872,215,37,573,6,4499,3706,379,72,18,321,0,7171,4758,1110,517,178,712,23,5446,3824,687,337,109,519,16,5446,3824,687,233,413,22,7,34,226
4013000567,2565,846,1053,115,316,297,0,1681,764,459,91,192,180,0,2920,1065,1097,455,167,203,14,2404,961,822,383,128,152,10,2404,961,822,321,125,68,7,7,93
4013000491,8208,984,5904,1444,410,275,0,3627,914,2143,368,105,89,0,6737,934,4734,824,276,192,11,4486,781,3046,486,160,112,8,4486,781,3046,424,94,56,5,7,73
4013000538,4218,2488,859,362,83,447,44,2893,1742,528,232,53,262,36,6421,3019,1935,697,150,730,42,4721,2368,1266,476,103,537,36,4721,2368,1266,390,441,30,14,28,184
4013000142,5201,1120,3625,508,192,160,0,2844,968,1458,188,185,17,0,5349,1282,2576,994,277,394,10,3606,1071,1667,529,188,233,6,3606,1071,1667,473,199,79,2,13,102
4013000310,5448,3211,742,1226,133,305,37,4291,2701,463,933,2,171,15,5126,3039,1009,475,258,428,31,4354,2707,768,339,188,375,24,4354,2707,768,240,317,96,13,18,195
4013000527,4176,3682,115,164,30,165,0,3056,2826,89,51,13,80,0,4289,3745,269,65,48,143,10,3345,2968,168,38,33,110,9,3345,2968,168,27,77,6,3,7,89
4013000375,3143,2975,14,0,15,142,0,2378,2237,10,0,0,134,0,2791,2342,160,58,29,167,12,2266,1959,97,41,21,119,5,2266,1959,97,35,95,6,0,18,56
4013000150,4174,3194,900,162,39,16,0,3201,2325,791,45,10,2,0,4129,3080,537,253,114,157,10,3278,2559,348,165,78,116,8,3278,2559,348,116,87,26,2,17,123
4013000130,1856,1766,20,56,0,26,0,1858,1800,16,37,1,0,0,1716,1621,27,36,13,14,2,1709,1621,22,36,12,13,0,1709,1621,22,35,10,2,0,3,16
4017000045,319,2,6,0,311,6,0,246,4,4,0,238,1,0,479,2,8,1,476,1,0,378,2,1,0,376,1,0,378,2,1,0,0,374,0,0,1
4013000570,2111,2066,45,9,9,0,0,1760,1737,25,0,0,0,0,1799,1485,130,27,20,130,6,1498,1278,79,19,12,100,5,1498,1278,79,10,72,1,0,0,58
4013000405,1679,1021,593,0,35,60,0,1161,936,208,0,11,8,0,2446,1146,1107,61,145,29,6,1775,917,712,25,106,16,4,1775,917,712,12,5,24,0,3,102
4013000208,5880,4709,747,146,3,300,1,3846,3346,171,45,3,227,0,5280,4218,434,151,67,378,28,4025,3314,280,88,47,246,15,4025,3314,280,54,201,13,1,26,136
4013000100,10769,2057,6078,2403,262,325,27,5297,1745,2236,940,244,148,0,9005,1592,5101,1701,393,539,34,5820,1248,3139,947,229,363,21,5820,1248,3139,870,279,93,13,22,156
4013000680,6947,1074,4844,1086,45,49,0,3138,764,1816,506,48,0,0,7309,1229,4921,822,328,264,27,4941,1008,3223,487,201,145,18,4941,1008,3223,411,110,65,1,33,90
4013000520,9474,3513,4177,866,161,946,26,5834,2696,2075,467,60,526,4,9125,2966,4027,1010,304,1041,54,6571,2388,2618,665,186,791,45,6571,2388,2618,558,695,75,12,33,192
4013000155,3095,2458,419,221,31,15,0,2335,1922,243,152,6,11,0,2789,2196,371,81,71,49,9,2261,1858,248,52,46,38,6,2261,1858,248,30,23,3,1,8,90
4021000099,4518,2716,1243,111,369,285,79,3062,2177,692,8,134,51,0,4958,2431,1859,336,307,162,18,3687,2059,1141,239,200,103,12,3687,2059,1141,189,66,97,3,7,125
4021000035,4462,2133,2153,67,47,75,0,3011,1767,1124,31,44,37,0,4348,1957,1740,344,144,266,46,3180,1618,1094,217,70,203,26,3180,1618,1094,169,177,14,16,6,86
4021000021,1804,1066,456,68,228,16,0,1390,938,259,77,102,11,0,1606,975,464,67,85,31,5,1270,846,295,46,60,24,5,1270,846,295,40,13,23,1,8,44
4021000081,5913,3299,2117,280,379,109,29,4561,2821,1340,218,151,43,10,4917,3037,1346,248,181,157,34,4169,2804,960,167,142,116,24,4169,2804,960,146,88,56,16,12,87
4021000033,4767,1298,2381,218,917,48,52,3449,1210,1639,70,462,7,20,3585,1434,1570,265,358,96,31,2632,1204,1026,161,222,72,25,2632,1204,1026,128,53,130,15,2,74
4021000080,6381,3761,1435,739,18,449,190,4772,3278,693,456,0,281,45,9967,5805,2300,1254,415,367,91,7825,4996,1475,860,270,280,54,7825,4996,1475,721,212,108,31,44,238
4017000054,4852,4043,403,16,363,0,68,2913,2455,208,12,192,0,0,4728,3628,585,29,456,38,39,3132,2449,342,24,303,20,24,3132,2449,342,8,8,185,15,12,113
4017000014,1577,1327,139,13,74,49,0,1101,992,59,5,36,6,0,1618,1399,111,19,60,20,1,1088,944,77,7,44,7,1,1088,944,77,4,3,24,0,4,32
4017000010,113,5,0,3,104,0,0,75,7,0,2,60,0,0,97,5,6,1,83,4,0,63,5,5,1,49,4,0,63,5,5,1,4,48,0,0,0
4017000050,644,0,49,0,642,0,0,448,0,8,0,439,0,0,984,10,21,5,970,2,1,741,9,8,1,728,2,0,741,9,8,1,2,721,0,0,0
4017000041,1959,1190,423,49,355,2,0,1090,763,134,16,194,0,0,1388,949,118,20,320,3,5,960,684,80,11,188,2,3,960,684,80,3,1,159,2,4,27
4017000027,32,15,12,2,5,0,0,19,9,5,0,10,0,0,23,9,3,1,10,1,0,16,7,3,0,6,0,0,16,7,3,0,0,6,0,0,0
4017000002,205,0,0,0,205,0,1,139,0,0,0,138,0,0,336,2,3,0,334,0,0,231,0,0,0,231,0,0,231,0,0,0,0,231,0,0,0
4025000020,91,81,9,1,1,0,0,70,64,4,0,0,0,0,89,71,9,1,3,3,0,68,58,4,0,2,3,0,68,58,4,0,3,0,0,0,3
4025000021,1187,882,278,4,20,0,0,949,751,190,0,20,0,0,1117,906,155,13,41,8,3,969,807,111,12,36,6,3,969,807,111,2,1,5,0,3,40
4025000016,2170,2012,107,1,23,4,0,1925,1861,31,0,23,2,0,2151,1803,191,15,92,24,5,1979,1706,136,15,76,21,3,1979,1706,136,11,16,14,0,13,83
4025000014,2466,1365,1101,0,9,0,0,1438,1016,420,0,0,0,0,2191,1409,575,18,115,55,9,1525,1007,384,11,77,33,6,1525,1007,384,3,28,27,2,12,62
4025000051,12546,10674,1041,82,336,414,179,10620,9278,615,80,188,288,50,13010,10907,1052,182,374,472,55,11690,9935,853,138,283,422,46,11690,9935,853,74,285,60,11,42,430
4025000008,10670,9457,823,61,164,267,12,9264,8356,587,44,161,179,0,11457,9541,935,126,412,345,46,9977,8500,686,100,317,264,35,9977,8500,686,52,189,144,14,52,340
4025000033,8574,7653,663,139,84,43,13,6985,6306,491,79,69,89,0,9797,8034,1054,128,397,137,38,8168,6956,685,71,291,102,22,8168,6956,685,40,76,100,6,24,281
4025000045,1407,1135,105,56,33,77,5,1195,1030,77,0,25,7,0,496,436,34,0,16,1,1,429,382,24,0,14,1,0,429,382,24,0,1,2,0,3,17
4025000046,6794,5363,1206,92,398,56,2,5219,4479,571,58,77,22,0,5826,4747,616,85,247,64,17,4903,4113,426,44,200,49,14,4903,4113,426,20,23,28,9,30,254
4025000039,113,97,6,4,6,0,0,84,79,2,0,0,0,0,110,96,8,2,7,3,1,88,79,7,1,3,1,0,88,79,7,0,1,0,0,0,1
4017000060,2451,1734,621,33,118,3,0,1845,1587,173,19,46,2,0,2035,1728,169,20,83,25,7,1665,1451,112,11,57,17,5,1665,1451,112,4,10,28,0,4,56
4025000035,6580,5520,838,120,60,78,18,5751,5200,326,79,44,79,0,6620,5591,540,91,167,193,21,6200,5371,398,69,157,162,17,6200,5371,398,38,127,54,8,28,176
4025000030,62,49,13,0,0,1,0,55,38,9,2,0,0,0,74,42,10,8,2,8,3,62,42,7,7,2,5,3,62,42,7,2,1,0,0,3,7
4025000004,9903,8181,1135,194,253,206,0,8258,7179,646,164,177,125,0,10268,8046,1351,190,416,243,38,9030,7315,1008,142,318,190,28,9030,7315,1008,90,119,125,5,53,315
4017000015,1210,1052,160,1,102,0,0,1011,959,64,0,0,0,0,2120,1837,182,20,80,15,0,1485,1312,110,11,49,7,0,1485,1312,110,10,6,31,0,2,14
4017000001,437,1,19,16,426,6,5,312,0,6,0,303,0,0,408,0,5,2,406,0,0,292,0,3,0,290,0,0,292,0,3,0,0,287,0,0,2
4017000024,495,3,0,4,491,0,0,405,0,0,4,406,0,0,563,0,4,3,561,1,0,426,0,4,1,424,0,0,426,0,4,1,0,415,0,0,6
4003000036,2120,1421,555,0,0,143,0,1554,1208,228,0,0,116,0,2513,1435,651,293,80,115,43,1944,1191,426,197,70,74,26,1944,1191,426,145,41,11,13,14,103
4017000055,3932,3240,285,57,291,0,4,2700,2425,138,0,162,0,0,2816,2210,375,16,223,16,3,1928,1561,219,11,131,8,1,1928,1561,219,6,5,98,0,6,33
4017000028,329,237,64,16,39,1,0,250,206,19,15,10,3,0,307,271,18,6,13,6,0,235,208,15,5,8,5,0,235,208,15,0,1,0,0,0,11
4013000104,4612,3578,356,120,96,705,0,3825,3131,214,11,64,383,0,3852,3154,165,49,52,401,4,3209,2745,110,33,36,267,3,3209,2745,110,13,223,3,0,11,104
4013000415,10321,8054,941,489,227,608,34,7975,6538,643,226,210,313,0,11638,8183,1567,704,251,944,44,9182,6876,1006,450,157,655,23,9182,6876,1006,345,557,82,6,36,274
4013000174,3104,2561,265,270,12,21,0,2550,2169,189,183,9,21,0,2760,1913,534,159,73,100,10,2221,1622,342,129,51,66,7,2221,1622,342,117,43,9,3,20,65
4013000715,4078,3146,588,320,0,86,0,2936,2424,304,165,0,16,0,5427,3827,855,384,195,237,33,4229,3104,551,280,137,167,26,4229,3104,551,225,105,28,4,30,182
4013000177,6099,4761,878,282,123,237,9,4825,3847,567,150,109,136,7,6637,4944,944,315,142,337,25,5389,4172,665,202,108,251,15,5389,4172,665,139,208,23,2,28,152
4013000497,7643,3409,3026,939,92,260,69,4963,2703,1501,460,53,116,72,6769,2544,2939,933,272,177,51,4836,2055,1959,551,180,139,23,4836,2055,1959,480,98,61,6,14,163
4003000046,3099,2482,486,53,104,38,0,2486,2060,323,29,72,4,0,3264,2497,510,106,100,66,17,2759,2208,346,74,79,44,10,2759,2208,346,41,21,21,4,22,96
4003000003,2931,1881,762,43,25,215,0,2264,1571,512,44,16,112,0,2924,2219,486,68,126,56,12,2408,1895,347,42,98,40,7,2408,1895,347,13,23,15,3,11,101
4003000037,2167,1612,494,11,18,17,1,1692,1350,305,4,16,15,0,2048,1580,325,39,76,42,10,1716,1366,233,24,64,32,6,1716,1366,233,12,16,13,2,4,70
4003000033,4019,2040,1630,237,21,81,0,2666,1562,920,112,20,56,0,3362,2043,866,224,133,124,31,2566,1678,579,133,109,83,25,2566,1678,579,86,50,19,15,15,124
4003000043,2834,2130,465,150,85,145,33,1923,1550,150,26,51,113,0,2746,2108,318,95,90,148,16,2232,1768,212,55,73,106,10,2232,1768,212,37,80,11,2,17,105
4003000034,3837,1997,850,494,316,263,7,2867,1711,526,245,167,207,3,3245,1766,856,322,149,235,48,2560,1513,562,198,118,187,28,2560,1513,562,151,123,22,23,14,152
4003000027,3248,1834,543,497,6,209,139,2500,1669,193,327,4,159,140,3859,2374,709,396,101,325,42,2997,1918,473,283,69,257,27,2997,1918,473,222,201,3,14,16,150
4003000014,2529,1946,503,72,15,41,20,2029,1655,372,7,11,3,0,2533,1847,515,85,112,29,12,2061,1580,344,43,81,21,7,2061,1580,344,23,9,11,2,23,69
4009000010,497,397,92,0,1,7,0,376,314,40,0,0,5,0,413,322,53,14,29,3,0,321,263,29,8,24,2,0,321,263,29,6,0,6,0,2,15
4009000011,1476,0,71,5,1450,0,0,1101,0,43,2,1063,0,0,2104,11,23,10,2089,3,2,1385,11,11,3,1370,1,2,1385,11,11,2,0,1360,0,0,1
4003000002,2479,2097,247,6,111,29,70,2026,1778,194,1,23,30,15,2869,2121,436,51,125,41,19,2332,1813,289,37,97,21,12,2332,1813,289,18,5,24,11,15,157
4015000211,41482,28834,9767,992,1009,1125,217,32238,24890,5588,552,568,436,54,41878,28420,9960,1024,1633,990,201,35281,25355,7205,684,1291,747,145,35281,25355,7205,450,504,297,59,108,1303
4015000209,2075,1573,499,0,0,0,0,1450,1338,133,0,0,4,0,1857,1329,372,29,98,33,8,1630,1235,281,14,72,23,6,1630,1235,281,7,15,14,4,5,69
4015000202,440,410,17,4,0,8,0,416,378,25,0,0,6,0,383,326,28,4,15,5,2,348,298,25,2,15,3,1,348,298,25,1,3,5,1,0,15
4015000220,41531,32906,7113,436,638,331,136,33374,28388,3758,366,471,229,0,42651,33839,6004,519,1426,859,168,36241,29850,4190,340,1083,639,113,36241,29850,4190,195,391,239,44,98,1234
4015000217,12904,9949,1709,281,358,621,155,10194,8402,1029,201,285,169,15,13395,10632,1526,290,550,370,63,11049,9069,1035,184,420,287,48,11049,9069,1035,126,222,119,15,51,412
4015000201,345,290,16,14,8,10,0,278,214,17,8,15,10,0,284,222,33,6,15,4,2,234,181,27,4,14,4,2,234,181,27,1,4,3,0,0,18
4015000203,723,577,48,63,10,1,0,613,538,21,64,13,0,0,949,725,107,31,69,16,7,840,671,74,28,62,8,5,840,671,74,13,4,18,2,3,55
4015000215,9941,7476,1717,705,181,95,0,8003,6405,1057,266,125,86,0,10617,7531,1856,270,553,399,76,8274,6177,1181,166,392,303,63,8274,6177,1181,129,215,126,39,39,368
4015000223,289,184,5,12,96,1,0,207,44,14,22,176,4,0,276,66,16,8,193,3,5,197,47,8,8,136,1,4,197,47,8,6,1,128,0,0,7
4015000205,6507,6298,36,18,165,2,0,3298,3230,28,4,13,0,0,4566,4452,38,6,58,12,4,2396,2332,23,4,32,2,2,2396,2332,23,0,2,4,0,1,34
4005000064,33,24,1,0,1,0,0,23,33,1,0,1,1,0,62,41,13,1,7,1,1,53,41,4,0,6,1,1,53,41,4,0,0,6,0,0,2
4005000071,86,1,0,0,84,0,0,71,0,0,0,71,0,0,109,0,3,0,108,0,2,92,0,2,0,91,0,0,92,0,2,0,0,89,0,0,1
4005000065,2381,7,33,0,2365,1,0,1645,6,14,0,1621,0,0,2037,7,21,5,2023,2,2,1319,5,8,4,1309,2,1,1319,5,8,1,1,1289,0,1,14
4005000052,3067,2329,300,27,487,33,0,2143,1664,195,5,304,0,0,2604,1827,354,35,367,46,14,2020,1472,238,22,263,12,11,2020,1472,238,9,5,202,3,11,80
4005000051,108,87,7,0,6,5,0,81,76,1,0,1,0,0,124,89,10,4,13,3,0,93,74,1,4,8,1,0,93,74,1,4,1,6,0,1,6
4005000088,815,9,23,3,799,0,0,592,10,16,2,566,0,0,517,2,7,1,510,0,2,420,1,4,1,417,0,1,420,1,4,0,0,412,0,0,3
4005000050,2470,1968,280,0,231,12,0,1941,1530,202,0,175,0,0,2822,1859,416,43,464,53,22,2186,1520,270,25,314,29,15,2186,1520,270,13,15,265,11,17,75
4013000522,8444,6311,757,357,105,1017,32,6159,4969,561,225,4,382,0,7814,5699,864,325,139,803,24,6255,4747,631,224,117,544,11,6255,4747,631,148,465,20,3,34,207
4013000672,6442,4725,1247,61,222,198,36,5054,3891,722,48,188,165,0,7234,5079,1422,284,248,230,46,5564,4090,952,182,161,156,24,5564,4090,952,132,101,49,1,31,208
4013000044,3258,2013,829,137,125,170,0,2229,1205,746,61,69,121,0,3058,1638,882,225,146,248,11,2439,1399,659,133,97,195,6,2439,1399,659,89,174,13,4,12,89
4013000560,5503,2722,2358,90,229,103,3,3474,2381,796,56,180,59,4,4286,2130,1608,259,145,200,30,3196,1737,1067,164,104,146,25,3196,1737,1067,111,96,32,7,14,132
4003000020,6215,1664,3638,596,212,97,35,4823,1510,2404,586,200,55,25,4336,1249,2620,323,141,21,5,3850,1222,2177,316,132,18,5,3850,1222,2177,303,7,103,2,14,22
4003000011,3141,229,2884,13,16,10,1,1840,173,1621,39,9,40,0,3778,247,3458,42,99,37,8,2688,211,2412,27,77,29,3,2688,211,2412,16,20,10,0,4,15
4003000038,1632,845,589,109,10,79,8,1300,787,329,99,12,59,8,1801,1135,380,134,51,129,23,1469,982,241,102,39,108,18,1469,982,241,89,64,10,8,8,67
4015000212,23784,17014,4670,417,1026,373,361,19604,14827,3574,261,614,155,144,23263,16639,4128,477,1693,514,163,19165,14407,2884,325,1193,408,109,19165,14407,2884,202,257,528,34,55,798
4015000206,1801,958,651,156,12,28,0,1462,907,326,168,7,27,0,2718,1332,998,215,216,27,2,2699,1318,995,214,214,27,2,2699,1318,995,186,23,118,0,6,53
4015000219,14340,11954,2028,3,256,107,25,11952,10530,1093,0,185,98,25,14939,12029,1939,182,429,298,68,12920,10757,1366,121,344,229,51,12920,10757,1366,61,141,68,19,37,471
4015000213,3571,2740,414,29,208,181,12,3032,2439,403,26,128,72,0,2372,2058,129,31,133,28,12,2146,1899,97,17,101,25,10,2146,1899,97,7,10,53,0,3,77
4015000224,1590,41,118,1,1489,0,0,1016,32,102,0,883,0,0,1250,11,67,5,1216,7,1,768,8,33,5,740,4,1,768,8,33,4,4,713,0,2,4
4015000216,13038,11223,1192,77,364,111,0,10529,9455,857,32,224,29,0,12214,9647,1565,238,540,174,53,10005,8150,1078,157,418,125,33,10005,8150,1078,80,79,113,12,22,471
4015000210,10010,8427,848,50,594,164,0,9070,7830,678,17,470,105,0,10679,8433,1299,152,496,216,63,9378,7605,982,108,422,162,45,9378,7605,982,70,88,91,18,39,485
4015000218,16318,13022,2344,247,451,405,30,13009,11007,1393,177,233,222,0,17833,13586,2504,316,848,525,134,13955,11037,1636,184,641,370,110,13955,11037,1636,117,219,164,41,52,689
4015000204,984,836,103,12,24,7,8,835,731,77,10,14,4,10,884,746,94,9,21,14,3,801,691,68,9,21,13,3,801,691,68,2,6,6,2,5,21
4015000222,1219,1127,82,10,2,0,0,1171,1097,73,2,2,0,0,1932,1628,165,19,84,31,5,1722,1474,127,9,75,27,3,1722,1474,127,7,14,27,2,3,68
4025000043,1225,950,201,0,28,0,0,859,768,101,0,11,0,0,978,660,236,17,44,4,0,848,607,168,11,42,3,0,848,607,168,7,2,5,0,2,57
4025000066,9875,7331,2222,49,343,53,0,7917,6212,1465,37,200,8,0,10836,7981,2078,104,488,136,36,8768,6760,1402,48,382,91,18,8768,6760,1402,21,49,90,3,42,401
4025000013,1605,1113,406,25,67,0,12,1332,964,306,9,51,0,0,1316,1014,169,23,79,19,3,1167,916,134,20,64,19,2,1167,916,134,10,12,38,0,6,51
4019000062,11827,6642,2655,941,518,1280,117,10702,6485,2270,761,334,629,53,10838,7433,1628,577,256,1008,26,10424,7225,1501,545,221,966,24,10424,7225,1501,472,744,122,3,16,341
4019000148,3196,2316,445,28,28,381,0,2571,2011,315,32,3,203,0,3377,2376,619,84,87,213,17,2840,2090,453,62,69,153,7,2840,2090,453,45,122,14,3,10,103
4015000208,1210,1160,30,3,22,9,0,1188,1158,17,0,8,0,0,1473,1306,91,23,57,13,4,1406,1261,79,13,55,11,2,1406,1261,79,11,9,11,1,0,34
4015000221,3804,2192,1548,0,64,0,0,2912,1864,968,0,63,0,0,3175,2228,799,39,100,27,9,2698,2015,558,29,89,20,5,2698,2015,558,15,13,37,0,5,55
4025000019,7312,6577,389,80,116,162,1,6346,5831,358,44,29,94,0,7433,6276,631,82,225,170,25,6670,5786,469,51,168,135,19,6670,5786,469,34,91,37,4,23,226
4025000049,5711,5040,466,167,0,40,0,5166,4616,462,51,0,36,0,5894,4955,531,63,159,157,19,5245,4521,396,52,132,115,15,5245,4521,396,36,93,23,8,27,141
4025000031,16998,12255,3826,201,293,514,0,13149,10277,2136,220,218,367,0,18138,12387,4108,338,764,577,126,14383,10514,2667,218,535,423,89,14383,10514,2667,134,310,119,33,62,544
4025000028,119,80,36,1,4,0,0,93,54,16,0,9,0,0,108,76,7,0,10,5,1,88,66,4,0,8,4,0,88,66,4,0,4,2,0,5,7
4025000010,5071,4538,438,0,90,16,1,4577,4195,311,0,61,13,0,5303,4746,297,34,102,54,10,4772,4344,217,21,73,42,7,4772,4344,217,14,34,20,5,28,110
4025000091,527,473,27,0,22,4,1,481,431,29,2,15,0,0,715,621,50,12,15,14,3,641,570,37,8,12,8,3,641,570,37,1,4,3,0,3,23
4025000037,12858,9512,2411,287,715,130,97,9759,8074,1155,163,208,51,25,12464,8495,3024,201,509,212,48,10097,7360,2008,138,394,156,31,10097,7360,2008,95,89,117,14,61,353
4025000090,166,159,7,0,0,0,0,150,114,15,0,2,0,0,137,94,18,9,12,9,4,119,85,13,8,10,7,3,119,85,13,6,6,4,1,0,4
4025000077,3610,2836,375,156,235,19,0,2955,2363,323,2,204,0,0,4063,3034,538,64,288,71,22,3400,2648,390,58,218,43,15,3400,2648,390,25,22,124,7,22,162
4025000041,8230,6510,1439,53,35,203,0,6801,6007,597,45,20,151,0,7782,6154,1052,84,187,249,10,7074,5818,763,61,153,210,8,7074,5818,763,37,154,38,2,42,220
4025000029,1387,1267,98,7,15,0,0,1309,1214,77,2,11,0,0,1117,958,84,22,38,9,1,1023,895,63,18,34,7,0,1023,895,63,10,4,10,0,2,39
4025000054,11346,7574,2461,78,1211,91,44,8479,6487,1182,65,672,43,45,12262,8502,1996,163,1578,159,42,9791,7244,1307,101,1028,123,37,9791,7244,1307,53,66,684,13,30,394
4025000115,283,224,59,0,1,0,0,242,226,12,0,3,0,0,189,160,13,5,6,6,0,165,145,8,2,6,4,0,165,145,8,1,4,2,0,0,5
4025000036,14567,11848,2045,231,367,139,40,12257,10305,1548,92,231,44,10,13689,10051,2848,174,454,201,46,11217,8716,1909,112,328,158,33,11217,8716,1909,47,92,83,17,27,326
4025000005,6527,5488,750,63,135,87,53,5691,4933,520,52,121,48,10,6438,5509,526,68,197,131,23,5799,5049,415,55,170,101,15,5799,5049,415,29,59,36,4,22,185
4025000114,2820,2598,21,102,13,88,0,2411,2272,24,24,9,80,0,4542,3792,451,47,131,75,12,3673,3155,307,28,97,50,7,3673,3155,307,21,31,21,2,13,123
4025000003,13315,9870,2552,131,469,376,111,9916,7874,1269,12,284,353,0,12525,9762,1906,214,362,270,74,10242,8282,1299,149,269,191,47,10242,8282,1299,83,134,71,13,39,321
4025000105,348,332,17,2,0,0,0,322,315,6,0,0,0,0,471,418,27,4,8,6,1,416,380,15,4,6,6,1,416,380,15,4,5,0,0,1,11
4025000001,11835,9722,1735,220,98,230,0,9367,8218,871,27,99,165,0,12806,10110,1799,125,464,177,58,10387,8507,1186,79,370,133,34,10387,8507,1186,43,87,64,15,52,433
4025000027,519,467,45,4,4,0,0,446,406,36,4,5,0,0,509,409,55,6,26,5,2,435,360,39,4,25,3,1,435,360,39,1,2,6,0,4,23
4025000012,11530,7866,3110,190,272,122,0,8020,6498,1138,161,148,54,0,11247,7388,3079,199,516,190,36,8628,6075,1970,103,357,151,28,8628,6075,1970,66,97,98,12,19,291
4011000002,86,42,41,2,4,0,0,86,68,13,0,4,0,0,62,50,10,0,3,0,1,60,48,10,0,3,0,1,60,48,10,0,0,1,0,0,1
4011000005,2651,1094,1239,118,184,31,0,1685,699,767,85,131,0,0,2814,1206,1337,76,201,61,10,1924,887,841,45,131,48,4,1924,887,841,29,37,89,0,3,38
4011000001,71,35,35,2,2,0,0,59,41,12,0,2,0,0,51,34,12,1,3,2,2,42,30,9,1,3,2,2,42,30,9,0,0,1,0,0,2
4011000004,1126,560,550,36,56,0,0,971,406,552,0,14,0,0,816,314,480,6,16,6,1,678,289,374,2,11,4,1,678,289,374,0,2,0,0,1,12
4009000003,1205,545,622,18,26,5,0,883,465,333,2,17,0,0,1149,731,378,14,48,12,2,895,614,252,7,27,12,1,895,614,252,2,6,15,0,0,6
4009000022,149,58,87,3,3,1,0,104,29,85,5,1,0,0,125,49,67,3,7,1,0,86,38,42,2,3,1,0,86,38,42,2,0,2,0,0,2
4009000006,1193,974,179,2,5,1,0,803,666,116,5,5,5,0,1579,1175,335,22,39,16,9,1085,829,213,12,29,7,2,1085,829,213,7,1,19,0,0,16
4009000004,1208,583,569,19,36,4,1,827,463,288,12,44,3,0,1046,588,379,22,67,11,5,780,461,275,9,36,8,4,780,461,275,1,6,13,2,0,22
4009000015,3094,1061,1882,129,37,17,3,2166,744,1290,117,8,16,0,3112,1500,1473,52,95,36,9,2240,1174,950,34,74,30,8,2240,1174,950,26,11,28,0,7,44
4019000136,474,19,42,6,426,0,0,349,35,0,2,317,0,0,439,8,6,4,431,0,1,311,7,0,3,304,0,1,311,7,0,0,0,300,0,0,4
4019000023,7402,1306,5840,295,339,16,0,4912,1006,3752,35,132,16,0,6035,1043,4564,162,440,96,13,4694,956,3412,99,331,70,5,4694,956,3412,74,34,134,3,16,65
4019000236,2584,564,939,89,1240,22,52,1685,507,410,26,697,20,40,2272,280,616,37,1433,12,8,1646,259,437,21,981,11,6,1646,259,437,12,0,900,2,1,35
4019000123,8791,4443,3441,819,497,179,6,6433,3734,2003,476,143,90,0,9069,4169,3153,1144,415,489,68,6944,3518,2094,778,314,380,46,6944,3518,2094,598,266,85,28,42,313
4019000003,611,5,27,0,604,0,0,418,6,2,0,405,0,0,418,2,17,3,415,0,2,303,2,9,1,300,0,2,303,2,9,1,0,289,0,0,2
4019000070,3289,2738,509,33,0,8,0,2720,2433,302,0,0,4,0,3706,2721,686,68,164,77,15,3043,2346,482,46,121,43,10,3043,2346,482,21,23,26,1,13,131
